"rate_mode","physical_rate_khz","bandwidth_khz","super_frame_num","brd_blocks","ul_blocks","dl_blocks","total_ul_dl_blocks","raw_period_us","frame_period_us","frame_count","added_gap_us","normal_solution","total_duration_us"
"7","8","250","5","2","1","2","3","486685","500000","10","13315","1","5000000"
"7","8","250","5","2","1","3","4","552221","600000","5","47779","1","3000000"
"7","8","250","5","2","1","4","5","617757","700000","10","82243","1","7000000"
"7","8","250","5","2","1","5","6","683293","700000","10","16707","1","7000000"
"7","8","250","5","2","1","6","7","748829","800000","5","51171","1","4000000"
"7","8","250","5","2","1","7","8","814365","900000","10","85635","1","9000000"
"7","8","250","5","2","1","8","9","879901","900000","10","20099","1","9000000"
"7","8","250","5","2","1","9","10","945437","1000000","5","54563","1","5000000"
"7","8","250","5","2","1","10","11","1010973","1200000","5","189027","1","6000000"
"7","8","250","5","2","1","11","12","1076509","1200000","5","123491","1","6000000"
"7","8","250","5","2","1","12","13","1142045","1200000","5","57955","1","6000000"
"7","8","250","5","2","1","13","14","1207581","1400000","5","192419","1","7000000"
"7","8","250","5","2","1","14","15","1273117","1400000","5","126883","1","7000000"
"7","8","250","5","2","1","15","16","1338653","1400000","5","61347","1","7000000"
"7","8","250","5","2","1","16","17","1404189","1600000","5","195811","1","8000000"
"7","8","250","5","2","2","1","3","486685","500000","10","13315","1","5000000"
"7","8","250","5","2","2","2","4","552221","600000","5","47779","1","3000000"
"7","8","250","5","2","2","3","5","617757","700000","10","82243","1","7000000"
"7","8","250","5","2","2","4","6","683293","700000","10","16707","1","7000000"
"7","8","250","5","2","2","5","7","748829","800000","5","51171","1","4000000"
"7","8","250","5","2","2","6","8","814365","900000","10","85635","1","9000000"
"7","8","250","5","2","2","7","9","879901","900000","10","20099","1","9000000"
"7","8","250","5","2","2","8","10","945437","1000000","5","54563","1","5000000"
"7","8","250","5","2","2","9","11","1010973","1200000","5","189027","1","6000000"
"7","8","250","5","2","2","10","12","1076509","1200000","5","123491","1","6000000"
"7","8","250","5","2","2","11","13","1142045","1200000","5","57955","1","6000000"
"7","8","250","5","2","2","12","14","1207581","1400000","5","192419","1","7000000"
"7","8","250","5","2","2","13","15","1273117","1400000","5","126883","1","7000000"
"7","8","250","5","2","2","14","16","1338653","1400000","5","61347","1","7000000"
"7","8","250","5","2","2","15","17","1404189","1600000","5","195811","1","8000000"
"7","8","250","5","2","2","16","18","1469725","1600000","5","130275","1","8000000"
"7","8","250","5","2","3","1","4","552221","600000","5","47779","1","3000000"
"7","8","250","5","2","3","2","5","617757","700000","10","82243","1","7000000"
"7","8","250","5","2","3","3","6","683293","700000","10","16707","1","7000000"
"7","8","250","5","2","3","4","7","748829","800000","5","51171","1","4000000"
"7","8","250","5","2","3","5","8","814365","900000","10","85635","1","9000000"
"7","8","250","5","2","3","6","9","879901","900000","10","20099","1","9000000"
"7","8","250","5","2","3","7","10","945437","1000000","5","54563","1","5000000"
"7","8","250","5","2","3","8","11","1010973","1200000","5","189027","1","6000000"
"7","8","250","5","2","3","9","12","1076509","1200000","5","123491","1","6000000"
"7","8","250","5","2","3","10","13","1142045","1200000","5","57955","1","6000000"
"7","8","250","5","2","3","11","14","1207581","1400000","5","192419","1","7000000"
"7","8","250","5","2","3","12","15","1273117","1400000","5","126883","1","7000000"
"7","8","250","5","2","3","13","16","1338653","1400000","5","61347","1","7000000"
"7","8","250","5","2","3","14","17","1404189","1600000","5","195811","1","8000000"
"7","8","250","5","2","3","15","18","1469725","1600000","5","130275","1","8000000"
"7","8","250","5","2","3","16","19","1535261","1600000","5","64739","1","8000000"
"7","8","250","5","2","4","1","5","617757","700000","10","82243","1","7000000"
"7","8","250","5","2","4","2","6","683293","700000","10","16707","1","7000000"
"7","8","250","5","2","4","3","7","748829","800000","5","51171","1","4000000"
"7","8","250","5","2","4","4","8","814365","900000","10","85635","1","9000000"
"7","8","250","5","2","4","5","9","879901","900000","10","20099","1","9000000"
"7","8","250","5","2","4","6","10","945437","1000000","5","54563","1","5000000"
"7","8","250","5","2","4","7","11","1010973","1200000","5","189027","1","6000000"
"7","8","250","5","2","4","8","12","1076509","1200000","5","123491","1","6000000"
"7","8","250","5","2","4","9","13","1142045","1200000","5","57955","1","6000000"
"7","8","250","5","2","4","10","14","1207581","1400000","5","192419","1","7000000"
"7","8","250","5","2","4","11","15","1273117","1400000","5","126883","1","7000000"
"7","8","250","5","2","4","12","16","1338653","1400000","5","61347","1","7000000"
"7","8","250","5","2","4","13","17","1404189","1600000","5","195811","1","8000000"
"7","8","250","5","2","4","14","18","1469725","1600000","5","130275","1","8000000"
"7","8","250","5","2","4","15","19","1535261","1600000","5","64739","1","8000000"
"7","8","250","5","2","4","16","20","1600797","1800000","5","199203","1","9000000"
"7","8","250","5","2","5","1","6","683293","700000","10","16707","1","7000000"
"7","8","250","5","2","5","2","7","748829","800000","5","51171","1","4000000"
"7","8","250","5","2","5","3","8","814365","900000","10","85635","1","9000000"
"7","8","250","5","2","5","4","9","879901","900000","10","20099","1","9000000"
"7","8","250","5","2","5","5","10","945437","1000000","5","54563","1","5000000"
"7","8","250","5","2","5","6","11","1010973","1200000","5","189027","1","6000000"
"7","8","250","5","2","5","7","12","1076509","1200000","5","123491","1","6000000"
"7","8","250","5","2","5","8","13","1142045","1200000","5","57955","1","6000000"
"7","8","250","5","2","5","9","14","1207581","1400000","5","192419","1","7000000"
"7","8","250","5","2","5","10","15","1273117","1400000","5","126883","1","7000000"
"7","8","250","5","2","5","11","16","1338653","1400000","5","61347","1","7000000"
"7","8","250","5","2","5","12","17","1404189","1600000","5","195811","1","8000000"
"7","8","250","5","2","5","13","18","1469725","1600000","5","130275","1","8000000"
"7","8","250","5","2","5","14","19","1535261","1600000","5","64739","1","8000000"
"7","8","250","5","2","5","15","20","1600797","1800000","5","199203","1","9000000"
"7","8","250","5","2","5","16","21","1666333","1800000","5","133667","1","9000000"
"7","8","250","5","2","6","1","7","748829","800000","5","51171","1","4000000"
"7","8","250","5","2","6","2","8","814365","900000","10","85635","1","9000000"
"7","8","250","5","2","6","3","9","879901","900000","10","20099","1","9000000"
"7","8","250","5","2","6","4","10","945437","1000000","5","54563","1","5000000"
"7","8","250","5","2","6","5","11","1010973","1200000","5","189027","1","6000000"
"7","8","250","5","2","6","6","12","1076509","1200000","5","123491","1","6000000"
"7","8","250","5","2","6","7","13","1142045","1200000","5","57955","1","6000000"
"7","8","250","5","2","6","8","14","1207581","1400000","5","192419","1","7000000"
"7","8","250","5","2","6","9","15","1273117","1400000","5","126883","1","7000000"
"7","8","250","5","2","6","10","16","1338653","1400000","5","61347","1","7000000"
"7","8","250","5","2","6","11","17","1404189","1600000","5","195811","1","8000000"
"7","8","250","5","2","6","12","18","1469725","1600000","5","130275","1","8000000"
"7","8","250","5","2","6","13","19","1535261","1600000","5","64739","1","8000000"
"7","8","250","5","2","6","14","20","1600797","1800000","5","199203","1","9000000"
"7","8","250","5","2","6","15","21","1666333","1800000","5","133667","1","9000000"
"7","8","250","5","2","6","16","22","1731869","1800000","5","68131","1","9000000"
"7","8","250","5","2","7","1","8","814365","900000","10","85635","1","9000000"
"7","8","250","5","2","7","2","9","879901","900000","10","20099","1","9000000"
"7","8","250","5","2","7","3","10","945437","1000000","5","54563","1","5000000"
"7","8","250","5","2","7","4","11","1010973","1200000","5","189027","1","6000000"
"7","8","250","5","2","7","5","12","1076509","1200000","5","123491","1","6000000"
"7","8","250","5","2","7","6","13","1142045","1200000","5","57955","1","6000000"
"7","8","250","5","2","7","7","14","1207581","1400000","5","192419","1","7000000"
"7","8","250","5","2","7","8","15","1273117","1400000","5","126883","1","7000000"
"7","8","250","5","2","7","9","16","1338653","1400000","5","61347","1","7000000"
"7","8","250","5","2","7","10","17","1404189","1600000","5","195811","1","8000000"
"7","8","250","5","2","7","11","18","1469725","1600000","5","130275","1","8000000"
"7","8","250","5","2","7","12","19","1535261","1600000","5","64739","1","8000000"
"7","8","250","5","2","7","13","20","1600797","1800000","5","199203","1","9000000"
"7","8","250","5","2","7","14","21","1666333","1800000","5","133667","1","9000000"
"7","8","250","5","2","7","15","22","1731869","1800000","5","68131","1","9000000"
"7","8","250","5","2","7","16","23","1797405","1800000","5","2595","1","9000000"
"7","8","250","5","2","8","1","9","879901","900000","10","20099","1","9000000"
"7","8","250","5","2","8","2","10","945437","1000000","5","54563","1","5000000"
"7","8","250","5","2","8","3","11","1010973","1200000","5","189027","1","6000000"
"7","8","250","5","2","8","4","12","1076509","1200000","5","123491","1","6000000"
"7","8","250","5","2","8","5","13","1142045","1200000","5","57955","1","6000000"
"7","8","250","5","2","8","6","14","1207581","1400000","5","192419","1","7000000"
"7","8","250","5","2","8","7","15","1273117","1400000","5","126883","1","7000000"
"7","8","250","5","2","8","8","16","1338653","1400000","5","61347","1","7000000"
"7","8","250","5","2","8","9","17","1404189","1600000","5","195811","1","8000000"
"7","8","250","5","2","8","10","18","1469725","1600000","5","130275","1","8000000"
"7","8","250","5","2","8","11","19","1535261","1600000","5","64739","1","8000000"
"7","8","250","5","2","8","12","20","1600797","1800000","5","199203","1","9000000"
"7","8","250","5","2","8","13","21","1666333","1800000","5","133667","1","9000000"
"7","8","250","5","2","8","14","22","1731869","1800000","5","68131","1","9000000"
"7","8","250","5","2","8","15","23","1797405","1800000","5","2595","1","9000000"
"7","8","250","5","2","8","16","24","1862941","2000000","5","137059","1","10000000"
"7","8","250","5","2","9","1","10","945437","1000000","5","54563","1","5000000"
"7","8","250","5","2","9","2","11","1010973","1200000","5","189027","1","6000000"
"7","8","250","5","2","9","3","12","1076509","1200000","5","123491","1","6000000"
"7","8","250","5","2","9","4","13","1142045","1200000","5","57955","1","6000000"
"7","8","250","5","2","9","5","14","1207581","1400000","5","192419","1","7000000"
"7","8","250","5","2","9","6","15","1273117","1400000","5","126883","1","7000000"
"7","8","250","5","2","9","7","16","1338653","1400000","5","61347","1","7000000"
"7","8","250","5","2","9","8","17","1404189","1600000","5","195811","1","8000000"
"7","8","250","5","2","9","9","18","1469725","1600000","5","130275","1","8000000"
"7","8","250","5","2","9","10","19","1535261","1600000","5","64739","1","8000000"
"7","8","250","5","2","9","11","20","1600797","1800000","5","199203","1","9000000"
"7","8","250","5","2","9","12","21","1666333","1800000","5","133667","1","9000000"
"7","8","250","5","2","9","13","22","1731869","1800000","5","68131","1","9000000"
"7","8","250","5","2","9","14","23","1797405","1800000","5","2595","1","9000000"
"7","8","250","5","2","9","15","24","1862941","2000000","5","137059","1","10000000"
"7","8","250","5","2","9","16","25","1928477","2000000","5","71523","1","10000000"
"7","8","250","5","2","10","1","11","1010973","1200000","5","189027","1","6000000"
"7","8","250","5","2","10","2","12","1076509","1200000","5","123491","1","6000000"
"7","8","250","5","2","10","3","13","1142045","1200000","5","57955","1","6000000"
"7","8","250","5","2","10","4","14","1207581","1400000","5","192419","1","7000000"
"7","8","250","5","2","10","5","15","1273117","1400000","5","126883","1","7000000"
"7","8","250","5","2","10","6","16","1338653","1400000","5","61347","1","7000000"
"7","8","250","5","2","10","7","17","1404189","1600000","5","195811","1","8000000"
"7","8","250","5","2","10","8","18","1469725","1600000","5","130275","1","8000000"
"7","8","250","5","2","10","9","19","1535261","1600000","5","64739","1","8000000"
"7","8","250","5","2","10","10","20","1600797","1800000","5","199203","1","9000000"
"7","8","250","5","2","10","11","21","1666333","1800000","5","133667","1","9000000"
"7","8","250","5","2","10","12","22","1731869","1800000","5","68131","1","9000000"
"7","8","250","5","2","10","13","23","1797405","1800000","5","2595","1","9000000"
"7","8","250","5","2","10","14","24","1862941","2000000","5","137059","1","10000000"
"7","8","250","5","2","10","15","25","1928477","2000000","5","71523","1","10000000"
"7","8","250","5","2","10","16","26","1994013","2000000","5","5987","1","10000000"
"7","8","250","5","2","11","1","12","1076509","1200000","5","123491","1","6000000"
"7","8","250","5","2","11","2","13","1142045","1200000","5","57955","1","6000000"
"7","8","250","5","2","11","3","14","1207581","1400000","5","192419","1","7000000"
"7","8","250","5","2","11","4","15","1273117","1400000","5","126883","1","7000000"
"7","8","250","5","2","11","5","16","1338653","1400000","5","61347","1","7000000"
"7","8","250","5","2","11","6","17","1404189","1600000","5","195811","1","8000000"
"7","8","250","5","2","11","7","18","1469725","1600000","5","130275","1","8000000"
"7","8","250","5","2","11","8","19","1535261","1600000","5","64739","1","8000000"
"7","8","250","5","2","11","9","20","1600797","1800000","5","199203","1","9000000"
"7","8","250","5","2","11","10","21","1666333","1800000","5","133667","1","9000000"
"7","8","250","5","2","11","11","22","1731869","1800000","5","68131","1","9000000"
"7","8","250","5","2","11","12","23","1797405","1800000","5","2595","1","9000000"
"7","8","250","5","2","11","13","24","1862941","2000000","5","137059","1","10000000"
